,directory,sub_dir1,sub_dir2,number of files,last modified,file
822,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,20_123 숫자놀이_EN_1-20_줄넘기.mp4
823,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,21_123 숫자놀이_EN_1-10_펭귄.mp4
824,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,22_EN_1 to 10 penguins_1080p_로고있음_인트로없음.mp4
825,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,23_123 숫자놀이_EN_1-20_젤리.mp4
826,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,24_EN_Counting 1 to 20_1080p_로고있음_인트로없음.mp4
827,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,25_구독하기+앤딩_en.mov
828,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,2_123 숫자놀이_EN_1_게임.mp4
829,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,3_123 숫자놀이_EN_2_게임.mp4
830,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,4_123 숫자놀이_EN_3_게임.mp4
831,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,5_123 숫자놀이_EN_4_게임.mp4
832,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,6_123 숫자놀이_EN_5_게임.mp4
833,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,7_123 숫자놀이_EN_1-5_따라쓰기.mp4
834,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,8_EN_Writing Numbers_1-5_1080p_로고있음_인트로없음.mp4
835,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_숫자놀이모음집,24,Tue Feb  7 18:40:52 2017,9_Ball_01.mov
836,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,01_12자동차_EN_포크레인_세차.mp4
837,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,02_10자동차_EN_포크레인_게임.mp4
838,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,03_8자동차_EN_포크레인_운전.mp4
839,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,04_18자동차_EN_청소차_세차.mp4
840,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,05_16자동차_EN_청소차_게임.mp4
841,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,06_17자동차_EN_청소차_운전.mp4
842,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,07_21자동차_EN_불도저_세차.mp4
843,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,09_Ball_01.mov
844,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,10_19자동차_EN_불도저_게임.mp4
845,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,11_20자동차_EN_불도저_운전.mp4
846,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,12_15자동차_EN_승용차_세차.mp4
847,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,13_13자동차_EN_승용차_게임.mp4
848,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,14_14자동차_EN_승용차_운전.mp4
849,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,15_9자동차_EN_경찰차_세차.mp4
850,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,16_7자동차_EN_경찰차_게임.mp4
851,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,17_8자동차_EN_경찰차_운전.mp4
852,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,18_6자동차_EN_소방차_세차.mp4
853,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,19_Shot_ani_F.mp4
854,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,20_4자동차_EN_소방차_게임.mp4
855,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,21_5자동차_EN_소방차_운전.mp4
856,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,22_3자동차_EN_버스_세차.mp4
857,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,23_1자동차_EN_버스_게임.mp4
858,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,24_2자동차_EN_버스_운전.mp4
859,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱_자동차모음집,24,Mon Feb 13 13:49:33 2017,25_구독하기+앤딩_en.mov
860,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,10_123 숫자놀이_EN_6_게임.mp4
861,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,11_123 숫자놀이_EN_7_게임.mp4
862,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,12_123 숫자놀이_EN_8_게임.mp4
863,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,13_123 숫자놀이_EN_9_게임.mp4
864,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,14_123 숫자놀이_EN_10_게임.mp4
865,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,15_123 숫자놀이_EN_1-10_색칠.mp4
866,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,16_123 숫자놀이_EN_6-10_따라쓰기.mp4
867,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,17_EN_Writing Numbers_6-10_1080p_로고있음_인트로없음.mp4
868,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,18_Shot_ani_F.mp4
869,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,19_123 숫자놀이_EN_1-20_줄넘기.mp4
870,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,1_EN_The Magic Number World_1080p_로고있음_인트로없음.mp4
871,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,20_123 숫자놀이_EN_1-10_펭귄.mp4
872,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,21_EN_1 to 10 penguins_1080p_로고있음_인트로없음.mp4
873,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,22_123 숫자놀이_EN_1-20_젤리.mp4
874,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,23_EN_Counting 1 to 20_1080p_로고있음_인트로없음.mp4
875,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,24_구독하기+앤딩_en.mov
876,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,2_123 숫자놀이_EN_1_게임.mp4
877,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,3_123 숫자놀이_EN_2_게임.mp4
878,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,4_123 숫자놀이_EN_3_게임.mp4
879,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,5_123 숫자놀이_EN_4_게임.mp4
880,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,6_123 숫자놀이_EN_5_게임.mp4
881,/Volumes/Youtube/Originals/YouTube-Sub/모음집,en_no,앱플레이영상_123숫자놀임모음집,24,Thu Feb  2 20:12:30 2017,7_123 숫자놀이_EN_1-5_따라쓰기.mp4
